Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,Preferred Foot,Height
59,41,€3K,63,53,150lbs,€210K,23,62,58,60,56,Left,5'8
74,38,€20K,74,80,192lbs,€2.2M,31,58,39,62,54,Left,6'2
59,37,€2K,62,60,154lbs,€170K,24,47,53,53,44,Right,5'9
62,12,€1K,64,62,172lbs,€275K,27,16,16,39,21,Right,6'2
64,63,€8K,73,48,176lbs,€675K,22,64,64,63,49,Right,6'1
69,69,€7K,69,62,174lbs,€1M,26,70,67,70,63,Left,5'11
73,62,€15K,73,70,152lbs,€2.6M,30,71,73,66,76,Right,5'6
75,63,€50K,75,69,161lbs,€3.8M,29,74,72,80,76,Left,5'10
67,45,€5K,72,62,161lbs,€825K,24,65,59,71,58,Right,5'10
62,43,€2K,75,57,176lbs,€525K,20,61,60,77,56,Left,6'2
65,18,€1K,66,59,168lbs,€500K,29,14,19,21,50,Left,6'0
66,19,€2K,67,65,220lbs,€600K,26,19,13,31,51,Right,6'6
85,70,€160K,86,84,154lbs,€37.5M,26,89,86,79,88,Right,5'11
75,54,€20K,75,74,154lbs,€3.3M,27,71,73,83,59,Right,5'10
62,74,€7K,80,52,159lbs,€550K,17,68,62,55,45,Right,6'1
64,51,€2K,69,59,146lbs,€575K,23,65,64,70,58,Left,5'9
70,11,€8K,73,68,163lbs,€1.4M,25,26,13,30,35,Right,6'3
83,13,€30K,89,81,198lbs,€27.5M,23,22,20,31,55,Left,6'4
62,31,€2K,68,54,165lbs,€325K,20,60,59,64,64,Right,5'11
55,22,€3K,62,45,157lbs,€100K,22,48,50,63,44,Left,5'9
62,52,€500,63,63,176lbs,€325K,24,64,59,55,61,Right,6'2
73,29,€5K,73,69,152lbs,€1.7M,32,58,44,70,39,Right,5'11
80,75,€60K,80,78,152lbs,€15M,26,85,84,78,78,Left,5'9
63,62,€3K,66,65,170lbs,€425K,24,61,68,53,53,Right,5'10
68,34,€6K,76,59,190lbs,€1.1M,21,62,64,84,51,Left,6'6
60,17,€1K,69,58,176lbs,€220K,19,24,17,43,18,Right,6'0
59,53,€1K,65,55,161lbs,€210K,23,56,57,73,56,Right,6'0
61,39,€2K,61,56,143lbs,€220K,28,58,63,78,44,Right,5'8
68,59,€15K,68,61,163lbs,€550K,31,61,59,79,65,Right,5'9
75,46,€20K,75,72,152lbs,€3.1M,28,73,75,86,62,Left,5'11
72,73,€20K,77,65,165lbs,€2.8M,23,74,73,79,61,Left,5'7
73,60,€15K,73,69,176lbs,€1.9M,31,67,64,67,45,Right,6'0
70,70,€6K,70,61,176lbs,€875K,33,77,71,62,78,Right,6'0
68,61,€10K,68,64,157lbs,€875K,27,63,64,83,70,Left,6'0
70,76,€15K,70,69,165lbs,€1.2M,31,67,63,66,54,Right,5'9
66,33,€2K,73,69,168lbs,€750K,21,71,69,73,66,Left,6'2
72,14,€15K,72,65,205lbs,€1.5M,33,23,13,30,34,Right,6'4
69,18,€6K,69,67,174lbs,€775K,32,19,14,24,19,Right,6'0
66,62,€4K,73,63,181lbs,€875K,21,66,66,58,56,Right,6'2
77,49,€50K,78,75,157lbs,€6.5M,26,74,78,83,68,Right,5'7
86,87,€300K,86,83,174lbs,€39.5M,28,86,82,74,85,Right,6'2
60,55,€1K,60,51,163lbs,€180K,29,56,62,78,53,Left,5'8
62,39,€2K,72,55,143lbs,€425K,19,64,64,46,57,Right,5'8
71,70,€15K,75,76,181lbs,€2.2M,23,68,67,84,69,Right,6'1
76,15,€20K,76,73,185lbs,€3.1M,35,23,13,25,43,Right,6'0
54,42,€1K,64,48,157lbs,€120K,21,53,52,53,52,Right,5'11
73,63,€4K,79,62,152lbs,€4M,23,75,78,65,72,Right,5'9
69,36,€3K,69,70,154lbs,€475K,34,68,66,77,66,Left,5'9
61,27,€0,66,49,152lbs,€0,22,43,55,64,35,Left,6'0
66,56,€6K,66,62,157lbs,€425K,30,65,64,73,59,Left,5'10
60,25,€2K,69,54,139lbs,€250K,20,62,54,61,36,Left,5'8
54,34,€2K,70,63,150lbs,€140K,17,56,53,52,54,Right,5'9
89,71,€325K,89,88,143lbs,€54M,30,92,86,83,90,Right,5'9
71,30,€8K,71,66,172lbs,€1.3M,28,60,49,68,43,Right,6'0
60,61,€2K,64,54,168lbs,€250K,24,55,56,51,41,Left,6'1
72,38,€15K,77,74,159lbs,€2.3M,25,69,45,78,63,Left,5'11
68,48,€6K,68,66,174lbs,€650K,29,69,55,73,68,Right,6'0
71,72,€6K,71,64,176lbs,€1.7M,28,68,67,68,67,Right,5'11
69,50,€1K,77,57,165lbs,€1.3M,21,70,68,71,60,Left,6'0
55,57,€3K,63,42,159lbs,€130K,21,51,55,46,50,Left,5'8
58,42,€1K,68,42,161lbs,€170K,19,55,57,59,52,Left,5'11
67,30,€4K,72,66,185lbs,€825K,24,64,62,74,56,Right,6'2
68,17,€3K,68,56,170lbs,€375K,33,47,34,71,21,Right,6'1
71,58,€15K,72,67,172lbs,€1.6M,26,69,66,81,64,Right,5'10
72,71,€5K,72,69,181lbs,€2.1M,29,72,59,77,49,Right,6'1
66,13,€4K,66,66,181lbs,€525K,29,28,18,37,42,Right,6'2
65,32,€2K,65,65,139lbs,€425K,27,59,46,81,52,Right,5'7
66,70,€4K,66,68,174lbs,€575K,30,65,58,58,53,Right,6'0
59,54,€1K,64,56,170lbs,€180K,22,63,58,47,44,Right,6'2
63,11,€500,63,64,174lbs,€300K,28,21,15,34,28,Right,6'3
77,12,€15K,80,73,198lbs,€7M,26,25,17,31,46,Left,6'7
55,15,€500,58,52,168lbs,€90K,23,23,11,32,44,Right,6'2
83,79,€30K,83,80,174lbs,€24M,26,85,86,82,78,Right,6'0
73,46,€30K,76,71,165lbs,€3.6M,24,76,76,75,65,Left,5'10
71,33,€15K,71,71,165lbs,€1.3M,28,64,57,83,54,Right,5'11
68,34,€3K,79,64,161lbs,€1.2M,19,62,60,79,54,Left,6'0
64,29,€3K,66,60,154lbs,€450K,24,64,64,69,46,Right,5'9
61,36,€5K,71,47,172lbs,€325K,20,54,54,65,32,Right,5'11
60,19,€2K,74,44,176lbs,€350K,19,48,22,59,31,Right,6'1
66,52,€3K,68,61,141lbs,€750K,24,67,69,86,68,Left,5'9
62,52,€1K,63,59,172lbs,€325K,25,58,59,73,53,Left,5'10
70,65,€9K,82,66,159lbs,€2.1M,18,75,77,64,63,Right,5'9
67,66,€9K,71,56,163lbs,€925K,23,68,68,63,64,Left,5'9
63,14,€4K,71,44,194lbs,€425K,23,44,30,65,26,Left,6'1
66,57,€3K,72,54,150lbs,€875K,22,72,65,66,57,Right,5'10
62,56,€2K,69,52,181lbs,€400K,22,68,71,50,70,Left,6'1
68,45,€8K,71,67,172lbs,€875K,25,65,66,80,51,Left,6'0
67,62,€4K,67,57,165lbs,€525K,29,66,66,86,56,Right,5'10
71,64,€6K,78,66,150lbs,€2.3M,21,68,74,66,62,Right,5'9
73,61,€20K,73,69,152lbs,€2.6M,30,77,76,73,78,Right,5'9
66,32,€2K,73,59,139lbs,€650K,19,70,66,56,38,Right,5'11
65,7,€2K,67,57,192lbs,€525K,25,19,14,18,59,Right,6'3
67,51,€10K,79,55,139lbs,€1.3M,20,64,67,70,63,Right,5'8
75,67,€15K,87,78,148lbs,€6.5M,19,80,83,70,65,Right,5'8
73,13,€10K,73,62,179lbs,€2.6M,24,31,14,59,52,Right,6'2
68,64,€4K,69,58,159lbs,€1M,25,67,68,71,66,Left,5'9
74,23,€10K,79,64,168lbs,€3.9M,21,55,41,70,24,Right,6'2
63,46,€2K,68,54,152lbs,€375K,22,56,58,67,45,Left,5'9
61,58,€4K,61,65,161lbs,€180K,32,51,57,41,45,Right,5'10
73,12,€10K,73,67,187lbs,€900K,37,25,11,23,50,Left,5'11
83,28,€60K,84,81,183lbs,€22.5M,26,72,64,68,59,Right,6'2
62,58,€4K,62,70,170lbs,€250K,29,61,64,62,58,Left,6'0
63,58,€1K,76,58,134lbs,€525K,19,66,58,71,58,Right,5'9
59,38,€4K,65,56,157lbs,€210K,20,58,57,60,53,Right,5'10
50,29,€1K,60,45,141lbs,€45K,20,26,45,61,32,Left,5'8
57,16,€1K,67,54,161lbs,€150K,19,25,18,22,29,Right,6'1
69,63,€20K,69,68,181lbs,€800K,28,75,75,61,72,Right,5'11
79,68,€120K,79,78,165lbs,€10.5M,26,82,84,72,75,Right,5'10
75,11,€20K,75,73,179lbs,€3.6M,28,23,12,32,39,Right,6'2
70,70,€40K,70,68,148lbs,€1.4M,27,73,69,83,55,Right,5'7
61,32,€2K,65,55,146lbs,€250K,21,52,63,73,39,Right,5'6
67,14,€5K,69,65,172lbs,€725K,26,20,11,32,18,Right,6'2
75,61,€10K,75,82,159lbs,€625K,35,82,66,71,77,Left,5'9
60,30,€4K,77,49,183lbs,€350K,19,39,37,61,33,Right,5'10
68,63,€9K,68,73,174lbs,€650K,32,65,58,75,70,Right,6'0
65,12,€5K,65,58,198lbs,€425K,31,21,11,33,29,Right,6'3
66,61,€1K,66,62,132lbs,€650K,25,67,68,69,68,Left,5'6
75,40,€30K,75,72,187lbs,€3.1M,29,76,76,77,70,Left,6'0
68,46,€6K,68,59,176lbs,€700K,27,63,56,81,59,Left,6'1
56,53,€4K,72,41,165lbs,€190K,17,60,63,52,56,Right,6'0
70,60,€10K,70,66,159lbs,€1M,32,69,58,78,68,Right,5'10
69,46,€5K,69,71,161lbs,€1M,27,68,62,85,72,Left,6'0
63,41,€9K,82,62,165lbs,€650K,18,59,72,54,61,Right,6'0
60,42,€6K,67,62,150lbs,€275K,20,63,64,62,50,Right,5'10
66,55,€9K,73,68,150lbs,€750K,23,64,58,64,75,Right,5'10
65,39,€5K,77,62,172lbs,€850K,20,56,58,63,48,Right,6'0
67,50,€5K,67,71,179lbs,€500K,30,66,60,74,69,Left,6'0
58,50,€4K,69,67,139lbs,€230K,20,57,54,49,51,Left,5'10
66,67,€4K,78,53,146lbs,€1M,19,71,70,64,70,Right,5'10
70,61,€4K,70,70,170lbs,€1M,29,69,63,82,64,Right,5'11
64,18,€1K,68,64,174lbs,€450K,26,21,13,32,24,Right,6'2
68,61,€15K,73,66,154lbs,€975K,23,64,64,76,53,Right,5'9
63,40,€3K,63,61,150lbs,€275K,27,59,54,77,60,Right,5'9
71,61,€10K,71,74,168lbs,€1.7M,26,74,75,76,72,Right,5'7
73,69,€2K,73,70,170lbs,€2M,30,71,74,83,67,Right,6'0
64,64,€4K,71,43,179lbs,€525K,23,60,67,71,55,Left,6'0
60,63,€5K,65,56,157lbs,€210K,18,58,57,60,50,Right,5'11
62,55,€2K,75,49,154lbs,€500K,19,64,68,64,60,Right,5'7
75,35,€40K,75,72,176lbs,€2.7M,31,63,51,65,52,Left,6'1
62,60,€2K,73,57,170lbs,€450K,19,65,58,53,53,Left,6'3
70,43,€15K,70,63,165lbs,€1.1M,27,63,64,81,62,Right,6'0
58,42,€1K,68,55,154lbs,€180K,18,62,60,64,47,Left,5'11
65,62,€5K,71,53,174lbs,€725K,23,66,62,77,58,Right,6'0
66,12,€2K,74,48,174lbs,€800K,22,52,46,68,15,Right,6'2
64,67,€5K,69,58,154lbs,€600K,23,62,61,59,56,Right,5'10
55,53,€2K,62,56,154lbs,€120K,21,59,55,51,46,Right,5'8
60,31,€500,68,56,168lbs,€240K,23,59,57,74,60,Right,5'10
81,85,€80K,81,85,176lbs,€17M,28,79,74,79,66,Right,6'2
76,29,€30K,76,76,154lbs,€3.9M,29,76,73,78,49,Right,5'9
66,8,€2K,68,60,185lbs,€600K,27,15,13,26,35,Right,6'5
59,17,€1K,71,52,185lbs,€250K,20,22,14,24,53,Right,6'5
68,27,€5K,68,62,159lbs,€0,36,50,37,54,46,Right,6'0
60,41,€2K,68,73,161lbs,€275K,22,56,57,69,61,Left,6'1
71,63,€20K,71,73,190lbs,€1.6M,27,73,70,81,66,Right,6'2
55,60,€2K,71,53,179lbs,€170K,18,49,50,50,45,Left,6'0
62,66,€3K,62,71,179lbs,€190K,33,55,53,55,45,Right,6'1
72,71,€10K,72,70,165lbs,€2.1M,28,71,71,73,39,Right,6'0
67,55,€7K,68,65,179lbs,€850K,24,66,67,78,61,Right,5'9
52,46,€1K,67,41,150lbs,€100K,19,53,55,63,39,Right,5'10
70,67,€8K,70,64,161lbs,€1.3M,27,65,70,80,67,Right,5'7
56,12,€1K,66,49,176lbs,€150K,21,17,11,28,36,Left,6'2
65,64,€5K,65,60,154lbs,€525K,28,66,60,70,63,Right,5'8
64,66,€2K,73,53,176lbs,€625K,19,61,64,74,58,Right,6'3
50,26,€1K,63,46,148lbs,€50K,17,38,49,66,33,Left,5'9
71,54,€9K,76,68,163lbs,€1.9M,21,69,65,83,62,Left,5'10
73,75,€10K,73,73,159lbs,€2.9M,28,75,77,82,56,Right,5'10
72,9,€9K,72,67,183lbs,€1.8M,28,21,8,34,71,Right,6'2
65,61,€6K,65,69,152lbs,€180K,35,68,69,30,68,Left,5'8
56,57,€500,62,54,157lbs,€140K,22,54,50,51,48,Right,5'10
61,22,€7K,67,51,165lbs,€275K,22,42,35,58,33,Right,5'11
51,18,€1K,64,40,161lbs,€60K,17,35,30,65,25,Right,6'5
66,23,€2K,67,59,179lbs,€575K,27,49,35,55,40,Right,6'3
67,37,€10K,67,62,170lbs,€500K,30,61,55,74,58,Left,6'0
73,66,€20K,74,69,163lbs,€2.8M,26,75,75,71,75,Left,5'10
66,60,€3K,67,63,163lbs,€725K,26,66,67,73,60,Right,6'1
55,56,€1K,69,42,185lbs,€170K,16,53,52,59,39,Right,6'0
81,75,€80K,81,76,154lbs,€13M,32,82,83,72,82,Right,5'10
64,49,€1K,64,59,139lbs,€400K,29,60,58,65,60,Left,5'8
67,66,€9K,67,67,176lbs,€575K,32,65,64,62,68,Right,6'1
75,76,€20K,82,68,152lbs,€6M,20,80,81,60,59,Left,5'9
71,59,€9K,71,67,165lbs,€1.1M,30,73,70,78,53,Right,5'10
54,15,€1K,64,49,157lbs,€100K,22,24,18,42,16,Right,6'0
71,16,€30K,74,70,170lbs,€1.8M,24,55,40,66,30,Right,6'2
61,48,€1K,61,58,161lbs,€230K,27,60,65,67,55,Right,5'8
50,27,€1K,65,52,154lbs,€60K,17,47,41,58,48,Right,5'11
65,59,€9K,65,61,139lbs,€375K,29,67,64,78,55,Left,5'9
62,67,€2K,64,58,165lbs,€350K,25,58,52,58,43,Right,5'9
58,54,€1K,58,58,161lbs,€130K,27,55,59,67,53,Right,5'10
64,12,€6K,73,66,181lbs,€575K,22,24,18,36,24,Right,6'4
70,34,€8K,70,66,159lbs,€1.1M,27,63,61,91,55,Left,5'10
63,55,€2K,71,55,161lbs,€500K,22,72,74,68,62,Right,5'11
68,54,€15K,73,64,150lbs,€1.2M,22,69,71,59,64,Right,5'10
83,36,€100K,85,81,198lbs,€24.5M,24,71,68,75,72,Right,6'5
66,62,€8K,71,55,194lbs,€825K,21,67,62,68,67,Right,6'1
79,81,€40K,84,80,196lbs,€14M,24,79,76,66,63,Right,6'1
72,67,€7K,75,64,165lbs,€2.7M,23,70,74,78,60,Right,5'10
62,58,€2K,63,46,154lbs,€275K,26,64,64,77,25,Right,5'9
62,17,€3K,68,53,172lbs,€325K,24,49,34,69,32,Right,6'3
69,36,€10K,72,72,161lbs,€1.1M,24,68,66,76,60,Right,5'10
54,41,€3K,58,46,139lbs,€90K,22,53,50,67,46,Right,5'6
69,32,€6K,76,62,163lbs,€1.2M,22,76,74,84,54,Right,5'9
58,32,€2K,64,61,172lbs,€160K,24,57,38,53,32,Right,6'3
58,29,€2K,59,49,165lbs,€120K,27,37,35,61,29,Right,6'1
61,64,€0,74,53,165lbs,€0,20,63,60,57,54,Right,5'11
56,59,€500,69,48,159lbs,€170K,18,50,49,51,48,Right,5'10
70,47,€20K,70,59,168lbs,€750K,32,64,56,75,48,Left,5'10
81,87,€60K,81,80,154lbs,€11.5M,33,77,78,73,67,Right,5'7
68,65,€7K,74,67,161lbs,€1.2M,22,66,68,71,67,Right,5'10
73,58,€20K,80,74,163lbs,€4M,20,76,73,68,75,Right,6'2
60,16,€1K,72,56,161lbs,€275K,19,23,14,31,17,Right,6'2
72,64,€15K,72,71,143lbs,€1.6M,28,78,78,82,51,Left,5'10
78,69,€30K,78,74,150lbs,€8.5M,28,78,81,71,83,Right,5'10
77,58,€50K,77,72,174lbs,€5M,29,73,73,77,64,Left,6'0
65,61,€4K,65,61,159lbs,€475K,30,66,69,58,58,Left,5'10
63,48,€1K,66,60,168lbs,€350K,24,64,55,62,48,Right,5'9
60,28,€2K,72,53,201lbs,€275K,19,51,51,58,30,Right,6'2
70,8,€9K,70,66,170lbs,€1M,32,17,9,33,62,Right,6'0
76,13,€20K,76,75,170lbs,€3.4M,34,35,11,43,49,Right,6'1
68,67,€10K,84,64,183lbs,€1.7M,18,70,74,72,67,Right,6'2
61,26,€3K,66,58,176lbs,€250K,23,44,34,62,36,Right,6'1
55,56,€2K,65,57,150lbs,€120K,18,54,53,56,41,Right,5'10
69,57,€10K,70,64,159lbs,€1.2M,25,67,68,78,62,Right,5'10
60,42,€2K,72,53,165lbs,€300K,20,53,52,73,50,Right,5'9
61,64,€4K,62,59,165lbs,€275K,26,59,53,60,51,Right,6'0
58,14,€1K,60,50,198lbs,€140K,25,20,14,34,25,Right,6'5
65,68,€2K,79,69,134lbs,€1M,18,61,57,74,63,Right,5'7
67,26,€5K,73,57,196lbs,€850K,22,54,49,52,51,Left,6'5
60,64,€9K,68,63,168lbs,€275K,20,57,61,58,62,Right,6'2
63,24,€2K,63,57,172lbs,€230K,30,53,57,70,53,Left,5'11
80,22,€30K,80,76,179lbs,€10M,30,61,49,74,49,Right,6'0
64,51,€4K,74,50,154lbs,€700K,21,65,72,62,68,Left,5'9
79,37,€60K,83,73,172lbs,€11.5M,24,64,57,74,54,Right,6'0
62,22,€2K,67,60,150lbs,€325K,21,60,59,66,55,Right,5'10
66,21,€3K,75,55,165lbs,€750K,19,30,14,59,35,Right,6'0
65,29,€3K,65,58,157lbs,€400K,28,58,62,81,59,Right,5'7
66,35,€2K,66,58,163lbs,€450K,30,67,63,69,66,Right,5'9
66,69,€2K,76,64,150lbs,€1M,21,60,57,59,54,Right,5'9
73,60,€20K,73,79,161lbs,€2.8M,28,72,69,81,67,Right,5'9
65,13,€3K,73,57,203lbs,€675K,22,17,14,26,36,Right,6'5
67,55,€5K,71,57,154lbs,€925K,23,69,69,59,64,Right,5'11
63,33,€1K,75,57,174lbs,€475K,19,56,46,67,46,Right,6'1
65,54,€4K,69,66,159lbs,€575K,24,70,65,82,67,Left,5'9
62,49,€3K,71,59,143lbs,€425K,20,60,72,63,45,Right,5'10
66,43,€5K,66,65,172lbs,€400K,31,65,52,71,58,Right,5'11
76,51,€40K,76,72,154lbs,€4M,29,69,68,92,68,Right,5'10
80,37,€80K,80,74,172lbs,€10.5M,29,65,60,75,58,Right,5'11
73,15,€15K,73,75,185lbs,€1.9M,34,22,12,34,47,Right,6'3
71,46,€6K,72,72,174lbs,€1.6M,25,62,62,82,64,Right,6'0
80,71,€70K,85,80,163lbs,€16M,23,80,76,80,75,Left,6'0
72,58,€15K,77,75,159lbs,€2.8M,23,74,76,83,70,Right,5'8
63,60,€3K,63,68,170lbs,€350K,26,61,58,83,53,Right,6'3
69,63,€15K,77,63,170lbs,€1.5M,20,69,73,60,60,Right,6'2
59,60,€3K,70,58,159lbs,€240K,19,60,58,64,48,Right,5'10
72,46,€30K,72,65,183lbs,€1.2M,32,62,55,74,48,Right,6'0
69,48,€15K,73,62,161lbs,€1.1M,24,67,64,69,62,Left,6'0
69,72,€15K,69,63,183lbs,€825K,32,68,64,53,53,Right,6'2
65,64,€10K,65,65,201lbs,€525K,29,63,61,60,55,Right,6'1
63,64,€3K,67,60,146lbs,€425K,22,68,66,58,49,Right,5'10
66,63,€3K,69,60,165lbs,€775K,24,68,72,71,60,Right,5'11
74,42,€20K,80,81,152lbs,€4.6M,23,76,73,80,68,Left,5'10
63,64,€3K,63,54,168lbs,€350K,26,61,59,64,55,Right,6'0
69,15,€10K,70,66,183lbs,€975K,29,18,15,45,35,Right,6'2
58,14,€2K,66,51,172lbs,€170K,23,21,16,32,12,Right,6'2
80,63,€90K,84,81,192lbs,€15.5M,25,74,74,85,67,Right,6'0
67,49,€2K,67,68,163lbs,€575K,28,61,54,73,64,Right,5'9
72,64,€7K,72,65,172lbs,€1.8M,26,75,76,90,59,Right,5'11
71,61,€6K,74,67,163lbs,€2.1M,23,74,76,68,67,Right,5'11
82,48,€40K,82,77,192lbs,€11.5M,32,74,60,63,62,Left,6'2
71,58,€15K,71,66,176lbs,€1.3M,28,68,60,73,50,Right,6'3
54,24,€500,68,50,159lbs,€130K,18,46,47,61,36,Right,5'11
64,37,€1K,79,55,161lbs,€825K,17,71,63,68,71,Right,5'9
55,21,€1K,62,47,187lbs,€110K,23,35,26,59,33,Right,6'2
74,67,€9K,75,75,137lbs,€4M,25,78,69,62,73,Right,5'7
74,65,€30K,74,78,157lbs,€3.5M,26,77,78,71,60,Right,5'6
71,71,€15K,71,68,159lbs,€1.7M,27,72,72,80,65,Right,6'0
71,56,€10K,71,68,154lbs,€1.5M,29,74,71,67,82,Right,5'8
64,35,€5K,72,54,172lbs,€550K,23,59,49,71,46,Right,6'0
58,61,€1K,63,45,163lbs,€180K,21,54,57,50,51,Right,5'10
72,57,€5K,73,74,159lbs,€2.4M,25,77,70,69,77,Right,5'8
63,23,€4K,66,57,168lbs,€350K,26,45,47,74,33,Left,5'11
72,15,€9K,75,60,174lbs,€2.1M,27,29,12,38,12,Right,6'1
71,59,€20K,72,68,181lbs,€1.9M,25,69,74,77,63,Right,5'11
55,38,€4K,68,42,168lbs,€150K,20,52,56,58,39,Right,5'11
62,27,€2K,74,59,165lbs,€400K,19,51,62,70,33,Left,6'0
63,28,€0,70,62,159lbs,€0,22,44,64,79,34,Left,5'9
67,46,€8K,67,60,172lbs,€550K,29,42,30,60,34,Right,6'2
71,45,€7K,71,65,165lbs,€1.2M,30,71,65,75,72,Left,6'5
67,74,€6K,69,54,154lbs,€925K,23,61,64,58,50,Right,6'0
68,35,€6K,69,65,168lbs,€800K,27,60,39,59,56,Right,6'1
55,15,€2K,65,52,159lbs,€120K,21,27,18,30,36,Right,6'2
73,40,€15K,76,69,165lbs,€3M,26,72,68,73,69,Right,6'1
59,15,€2K,61,54,183lbs,€160K,26,16,14,22,26,Right,6'2
71,67,€7K,72,66,172lbs,€2M,24,68,72,69,65,Right,5'11
75,73,€40K,76,75,165lbs,€4.9M,25,75,76,79,67,Left,5'10
61,51,€2K,69,58,161lbs,€350K,22,63,65,82,58,Right,5'7
64,70,€3K,80,56,150lbs,€850K,18,66,71,60,61,Right,5'8
66,52,€3K,69,55,163lbs,€675K,23,64,62,78,56,Right,5'9
58,50,€2K,70,55,161lbs,€220K,19,61,60,56,47,Right,6'0
68,29,€5K,76,67,183lbs,€1.1M,21,55,39,62,35,Right,6'2
69,36,€15K,75,59,148lbs,€1.2M,22,67,58,69,57,Left,5'11
52,33,€4K,70,48,154lbs,€100K,18,54,51,53,43,Right,5'11
70,22,€15K,70,66,185lbs,€875K,31,65,56,64,52,Left,6'3
67,57,€20K,67,65,161lbs,€550K,32,66,60,81,61,Right,5'7
73,69,€1K,73,76,163lbs,€1.7M,32,75,74,74,77,Right,6'1
60,19,€2K,71,55,176lbs,€275K,21,23,13,25,40,Right,6'3
54,53,€2K,72,41,159lbs,€140K,17,48,55,65,45,Left,6'2
63,41,€1K,69,60,174lbs,€450K,23,67,62,68,65,Right,6'0
54,23,€1K,70,44,165lbs,€120K,17,29,24,59,29,Right,5'8
62,27,€3K,69,55,163lbs,€350K,22,44,33,58,33,Right,6'1
80,14,€100K,80,79,192lbs,€12M,29,25,12,35,44,Right,6'4
68,15,€6K,68,69,181lbs,€675K,31,23,14,44,53,Right,6'3
50,27,€500,64,52,132lbs,€60K,18,46,40,56,48,Right,5'7
70,58,€30K,75,65,181lbs,€1.8M,24,74,62,76,70,Right,6'1
69,67,€20K,69,72,187lbs,€650K,31,75,76,60,73,Left,6'2
66,49,€4K,66,65,183lbs,€350K,32,64,62,73,56,Right,6'1
54,34,€1K,65,53,172lbs,€110K,20,55,48,58,34,Right,6'1
68,54,€2K,73,62,152lbs,€1.2M,24,69,73,72,68,Left,5'9
76,44,€30K,86,73,176lbs,€6.5M,19,72,63,88,65,Right,6'2
70,65,€7K,75,67,150lbs,€1.8M,22,74,74,69,66,Right,5'7
62,60,€2K,62,55,174lbs,€300K,26,60,58,73,43,Right,6'2
66,13,€2K,68,67,198lbs,€600K,27,19,14,40,31,Right,6'2
70,66,€15K,71,65,190lbs,€1.6M,25,71,73,68,57,Right,6'1
67,34,€8K,67,63,165lbs,€525K,30,55,56,74,41,Right,5'10
69,43,€5K,69,68,148lbs,€825K,27,64,59,81,59,Right,5'11
67,51,€10K,67,63,179lbs,€600K,31,68,66,68,70,Left,5'11
65,68,€8K,70,69,183lbs,€725K,24,61,52,60,57,Right,6'4
70,49,€15K,77,61,190lbs,€1.6M,23,66,64,78,72,Left,6'3
57,11,€2K,64,48,161lbs,€140K,21,12,10,26,18,Right,5'11
63,44,€4K,71,64,157lbs,€500K,21,65,57,79,57,Right,5'9
66,49,€3K,67,60,152lbs,€600K,26,61,59,85,60,Left,5'9
76,66,€30K,76,74,165lbs,€5M,28,78,72,53,78,Right,5'11
65,59,€2K,65,76,159lbs,€450K,31,68,62,72,65,Right,5'8
47,52,€2K,57,48,150lbs,€45K,18,43,41,59,37,Right,6'1
70,12,€10K,70,65,190lbs,€950K,33,20,14,24,37,Right,6'1
71,59,€15K,71,63,168lbs,€1.3M,31,75,71,66,62,Left,5'10
71,29,€30K,78,53,190lbs,€2M,22,59,57,64,48,Left,6'5
70,57,€40K,84,63,143lbs,€2.3M,17,68,70,81,61,Right,5'10
65,67,€3K,65,59,143lbs,€500K,28,65,64,66,42,Right,5'5
69,63,€10K,69,63,141lbs,€1.1M,26,66,68,68,76,Right,5'7
58,13,€500,58,60,194lbs,€25K,42,15,12,39,15,Left,6'3
82,76,€30K,82,77,165lbs,€18.5M,29,85,83,75,81,Right,5'9
64,60,€8K,67,58,181lbs,€550K,25,64,69,55,55,Left,6'0
68,58,€2K,68,60,154lbs,€875K,27,70,67,54,72,Right,5'7
72,51,€6K,73,72,174lbs,€2M,26,68,67,78,73,Right,5'10
61,53,€2K,61,63,163lbs,€190K,27,62,56,55,48,Right,6'0
74,77,€20K,75,72,154lbs,€3.9M,25,77,81,65,73,Right,5'10
73,24,€15K,73,73,172lbs,€1.6M,32,60,56,68,35,Right,6'0
64,44,€10K,75,54,152lbs,€725K,20,66,63,75,57,Right,5'10
55,20,€4K,67,54,168lbs,€140K,20,20,19,27,19,Right,6'2
64,62,€8K,74,59,150lbs,€700K,20,64,66,58,57,Right,6'0
62,60,€3K,63,65,165lbs,€325K,26,66,62,54,51,Right,6'0
58,20,€6K,58,50,176lbs,€100K,29,47,46,54,46,Left,6'2
74,69,€60K,74,73,157lbs,€3M,30,76,74,74,76,Left,5'8
71,73,€20K,72,57,165lbs,€1.9M,26,74,69,63,45,Right,6'0
62,13,€3K,76,49,176lbs,€525K,19,24,18,38,16,Right,6'3
61,9,€3K,63,52,181lbs,€230K,25,14,10,33,18,Right,6'2
69,52,€10K,69,64,165lbs,€575K,32,50,63,74,56,Right,5'10
71,61,€20K,71,66,157lbs,€1.6M,27,73,75,79,72,Right,5'10
80,23,€110K,80,78,161lbs,€10.5M,29,74,69,77,69,Right,5'10
72,56,€10K,72,71,170lbs,€1.5M,30,71,75,76,62,Left,5'10
69,36,€7K,79,61,143lbs,€1.2M,18,66,62,70,51,Right,5'8
