Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,PreferredFoot,Height
72,41,35,79,62,26,47,21,67,59,72,59,1,10
55,26,13,67,56,6,21,19,58,53,64,33,1,4
71,10,2,77,67,24,9,22,15,15,31,58,1,11
60,13,13,67,58,25,62,22,52,22,43,35,1,12
61,52,13,73,59,21,98,19,65,58,65,63,1,9
59,24,13,60,50,18,27,26,57,59,68,33,1,8
64,49,17,69,53,14,125,21,63,65,56,66,1,1
69,40,33,69,68,23,144,30,60,58,73,38,1,9
59,35,17,68,51,14,56,21,55,70,60,49,0,1
65,64,22,68,65,25,144,24,65,63,67,47,1,9
69,61,8,79,62,16,7,20,73,71,68,71,1,8
70,68,25,72,66,22,7,24,70,72,67,68,1,9
69,45,29,72,63,19,1,24,69,68,78,56,0,1
49,22,17,64,49,21,137,17,35,47,58,38,0,1
60,66,25,72,50,31,88,19,50,50,61,49,1,14
65,35,26,65,61,26,88,32,48,37,47,46,1,9
64,58,17,64,72,23,118,26,62,58,56,70,1,10
57,36,26,69,55,16,27,17,57,56,61,37,0,9
59,20,13,71,53,31,59,19,21,15,27,28,1,14
59,34,13,70,47,22,56,19,54,49,62,50,0,10
71,61,25,71,68,10,150,34,71,69,64,74,1,7
69,9,22,78,63,30,4,21,28,15,33,51,1,12
66,39,25,73,60,16,149,24,54,44,72,46,0,1
69,10,25,71,67,38,165,27,16,10,26,38,0,12
75,63,30,75,70,25,104,26,78,84,65,64,1,8
62,64,26,63,59,14,93,25,65,65,63,61,0,6
73,69,8,82,67,24,122,19,75,75,80,74,0,9
54,61,25,73,48,14,24,18,47,47,50,46,1,0
73,69,23,73,77,13,50,27,74,68,84,69,1,6
63,24,13,63,46,20,65,30,61,61,74,40,1,8
62,34,13,70,67,16,88,18,62,58,65,52,1,0
73,24,35,73,68,34,0,36,59,52,59,58,0,11
67,45,2,74,56,18,158,21,62,32,72,47,1,1
52,57,26,67,52,18,11,18,46,40,56,47,1,8
71,70,27,85,64,28,84,20,72,67,79,66,1,12
74,64,23,74,65,26,80,29,80,80,72,64,1,10
60,35,13,60,62,22,39,26,68,65,66,42,1,9
73,74,14,80,68,22,103,20,68,63,68,50,1,13
71,66,33,78,58,11,44,20,78,75,59,63,1,6
69,73,8,69,60,36,140,33,65,59,68,60,0,10
67,69,31,74,50,28,41,23,61,61,65,39,0,10
67,25,33,72,69,32,155,23,58,29,64,31,0,11
71,68,8,71,67,19,7,27,71,67,69,60,0,10
64,7,22,74,61,30,130,19,13,11,31,27,1,12
58,44,13,70,43,16,59,19,65,58,48,57,1,0
56,37,25,61,55,26,18,23,55,43,62,38,1,9
68,65,2,69,70,13,41,26,61,64,76,55,1,7
71,71,2,74,69,28,42,24,65,67,73,53,1,11
62,20,0,77,63,30,0,18,24,14,39,52,1,8
59,24,26,59,50,25,15,30,52,41,66,38,1,1
75,56,29,75,76,14,115,37,84,80,54,83,0,5
64,33,22,64,56,22,88,30,62,46,76,47,1,10
56,58,13,67,50,22,37,21,55,43,52,43,1,10
73,68,2,76,68,7,85,24,73,74,77,57,1,4
75,60,23,75,72,20,44,32,68,64,80,64,1,0
65,57,25,66,50,23,136,25,64,67,68,64,0,1
62,43,17,74,58,18,115,18,59,61,79,60,1,6
65,17,22,65,68,25,115,31,23,15,38,36,1,9
83,79,1,83,75,20,58,29,86,91,71,80,0,0
58,35,22,58,54,15,15,28,53,54,65,43,1,8
69,56,2,69,66,32,41,28,71,72,75,74,1,9
58,57,29,70,56,16,65,20,56,57,58,57,0,8
67,38,35,67,64,27,127,30,61,51,70,58,0,10
67,19,29,73,59,30,157,23,52,50,84,33,0,9
72,68,14,77,61,14,50,24,73,77,79,64,1,0
63,55,17,63,68,23,74,25,66,68,70,61,1,0
64,64,22,73,58,20,139,20,64,66,66,56,1,1
70,68,2,70,70,20,158,33,73,73,70,75,1,1
57,34,22,71,58,9,62,18,55,64,63,35,0,8
67,54,29,67,70,16,111,32,65,69,61,57,1,7
73,68,37,74,72,16,83,24,74,76,68,66,1,1
58,55,17,59,40,21,31,24,57,63,55,53,1,1
76,66,14,76,72,17,108,30,81,82,64,68,1,0
62,49,25,62,61,20,68,30,60,57,78,64,1,9
81,55,30,83,76,36,32,27,67,42,78,49,1,11
62,40,13,72,58,12,115,19,63,60,64,64,1,8
54,18,17,59,51,15,154,24,16,18,35,41,1,0
71,39,35,75,69,19,8,23,64,70,79,64,1,0
60,6,26,68,56,26,65,21,12,9,23,60,0,1
61,43,29,61,66,13,62,27,57,62,78,48,1,8
75,37,23,80,72,34,108,24,62,58,70,45,1,13
65,26,29,66,61,16,125,26,57,62,72,47,1,8
52,43,26,76,39,14,11,16,49,53,68,48,0,6
69,66,31,78,69,26,6,21,73,75,64,63,1,9
67,17,14,85,61,38,3,18,56,44,65,41,1,9
78,64,27,78,77,13,152,26,80,79,73,77,1,8
77,66,2,78,78,15,159,24,78,81,75,57,0,0
62,25,25,62,61,21,31,32,51,23,40,38,0,9
70,33,2,70,68,15,98,34,75,67,71,59,1,7
72,21,25,72,65,26,7,28,55,48,70,30,0,11
66,70,31,66,67,24,136,29,62,55,71,59,1,11
59,60,26,68,57,38,59,19,58,56,62,43,1,11
65,61,33,71,48,19,147,23,67,68,48,48,1,7
56,42,22,66,36,11,27,19,62,67,31,49,1,6
71,31,8,71,77,13,7,25,79,66,67,73,1,0
79,72,34,85,70,6,25,22,86,87,67,73,1,6
70,19,31,70,63,33,2,28,21,11,35,31,1,15
63,59,17,63,57,17,95,27,60,63,72,54,1,1
69,69,33,72,65,30,3,24,66,67,70,57,1,10
63,56,25,65,52,16,111,24,63,60,72,63,1,6
77,6,2,89,64,28,166,17,10,14,40,45,1,13
65,33,13,70,63,19,144,23,64,60,84,62,1,0
72,14,29,72,71,30,164,36,23,14,36,36,1,10
68,51,25,80,71,8,4,19,64,71,47,69,0,6
77,50,0,77,74,36,0,32,67,65,86,67,0,12
66,25,22,69,56,16,138,25,54,74,59,40,0,8
62,70,25,64,71,20,95,24,65,63,69,41,1,1
70,55,35,76,65,14,6,19,73,75,76,70,1,7
60,31,17,69,54,15,68,21,65,55,62,50,1,8
67,63,37,68,65,20,157,26,66,64,73,58,1,0
65,32,25,65,63,18,115,27,60,55,72,60,0,1
74,42,33,74,76,22,46,29,72,61,87,61,1,9
69,62,22,76,63,11,4,22,68,70,55,69,0,7
68,24,2,73,68,23,165,22,64,60,88,40,1,10
55,9,17,66,55,24,21,20,25,15,40,50,1,9
56,44,17,78,51,13,56,17,56,58,38,49,1,0
73,58,14,73,74,13,45,31,76,68,73,70,1,7
65,65,29,75,59,10,158,21,63,63,64,51,1,7
53,28,22,70,56,16,15,18,53,48,64,44,1,8
73,72,14,73,66,22,47,30,75,73,62,75,1,8
76,76,23,77,77,20,142,25,75,77,75,69,1,1
67,45,2,67,64,27,59,34,51,47,48,44,1,9
61,28,17,69,50,16,88,22,56,42,71,38,0,8
78,23,23,84,77,23,13,23,56,50,63,46,1,9
76,66,2,76,80,22,110,29,80,77,69,82,1,8
68,29,22,71,61,22,163,24,63,54,74,25,0,1
65,63,2,75,55,13,157,21,67,69,59,55,1,7
70,57,14,70,69,16,4,27,72,70,70,73,1,8
66,14,17,70,62,37,144,24,14,18,32,30,1,12
65,59,25,68,61,18,138,25,61,62,82,66,1,11
66,55,22,66,67,23,125,27,68,60,73,60,1,1
71,50,22,71,70,23,130,35,74,66,66,74,1,0
70,57,25,76,68,15,8,22,67,73,75,69,0,0
78,56,23,83,76,27,160,24,76,74,84,64,1,9
65,58,17,79,62,16,1,19,70,70,64,47,1,8
57,10,13,57,37,25,11,30,18,10,35,29,1,11
52,8,17,65,44,15,154,19,12,7,25,55,1,12
72,73,14,85,70,28,84,18,67,64,71,60,1,12
75,12,8,75,73,39,8,36,15,14,26,58,1,12
72,23,14,72,63,21,7,27,59,33,60,51,1,11
73,66,19,86,70,16,108,18,80,78,69,66,1,8
68,70,33,75,59,36,2,20,64,60,64,55,0,13
55,51,13,62,41,17,15,19,52,55,49,45,0,9
77,68,32,78,82,8,159,26,77,75,86,72,1,5
67,8,17,67,70,36,121,34,22,12,34,32,1,12
67,54,29,70,63,11,161,24,67,69,48,65,1,6
61,63,17,72,59,22,98,20,60,63,63,62,0,7
64,23,22,70,56,21,125,20,52,38,62,30,1,10
67,45,29,76,65,6,1,21,65,64,75,69,0,8
65,50,17,70,57,20,136,23,68,68,85,63,0,8
68,12,37,70,64,31,157,26,18,13,25,35,1,12
60,41,17,73,49,19,93,19,67,67,53,57,0,9
65,37,29,74,62,26,144,21,63,64,66,40,1,9
57,16,13,62,47,37,21,25,15,18,42,47,1,13
66,58,25,67,62,20,132,26,64,61,77,58,0,9
68,45,29,72,59,21,164,21,62,64,70,41,1,1
68,56,14,68,71,21,68,34,60,65,67,45,0,0
48,31,26,66,44,14,137,18,48,47,57,43,1,1
69,54,2,69,69,31,164,29,70,61,79,65,0,11
52,41,13,67,41,11,162,16,52,58,49,43,1,8
60,29,13,60,53,22,21,30,44,33,73,28,1,9
72,38,2,72,67,27,95,35,62,47,70,57,0,11
64,12,17,66,60,32,115,26,51,45,42,46,0,14
70,27,35,70,64,25,1,28,57,38,64,45,1,0
74,42,23,78,62,27,86,23,54,45,59,37,1,12
71,71,13,78,65,22,45,21,71,73,69,61,1,1
61,21,13,71,57,19,93,20,20,21,34,18,1,10
71,64,31,71,70,12,6,27,72,73,84,71,1,7
75,75,30,76,77,23,109,26,78,81,76,73,1,8
68,56,31,68,63,14,150,30,66,68,78,67,1,0
49,48,17,55,36,21,119,22,52,49,40,46,1,11
70,55,14,70,76,17,149,32,73,73,68,64,0,0
69,38,31,82,67,34,7,18,70,67,79,66,1,12
68,62,25,68,65,20,139,32,67,65,62,68,0,8
76,80,30,77,72,15,142,26,77,75,75,61,0,0
70,59,2,71,65,12,6,25,76,75,69,58,1,0
60,50,13,71,59,27,88,19,64,61,52,63,1,12
69,57,2,75,67,21,4,22,73,75,63,68,0,8
69,71,25,74,60,30,4,24,70,76,69,69,1,10
65,46,17,65,67,21,127,27,63,58,82,65,0,1
63,63,17,64,66,24,98,25,69,70,46,66,1,6
61,44,13,78,54,12,115,17,64,64,65,58,0,8
69,64,29,75,61,16,4,22,68,71,72,70,1,7
78,76,19,78,77,37,152,27,82,86,75,66,1,12
71,27,2,77,71,21,9,23,57,48,91,65,1,0
77,34,27,83,70,29,159,24,65,50,68,59,1,10
64,59,22,79,54,22,164,20,65,66,69,61,0,10
56,13,22,61,48,33,18,23,19,18,38,30,1,12
70,32,35,70,62,35,62,35,54,47,34,50,1,12
64,63,25,73,57,15,136,19,62,67,59,59,1,0
72,28,8,72,75,29,2,32,57,35,68,57,1,12
70,63,35,76,64,21,8,23,69,75,82,64,1,1
67,50,26,69,60,22,149,24,66,58,60,45,1,9
68,65,29,74,75,19,2,22,66,66,79,68,1,9
67,62,25,68,60,18,157,24,70,74,66,58,1,8
62,58,22,65,62,2,95,24,61,66,70,47,1,2
63,26,25,70,53,17,111,23,61,58,74,32,1,0
48,28,26,62,46,23,137,19,33,51,57,37,1,1
62,38,13,73,59,18,98,19,65,65,64,63,1,0
56,29,17,67,57,11,21,18,51,47,63,33,1,0
69,40,2,74,60,18,1,24,68,65,77,52,0,10
61,46,17,67,56,8,88,23,68,66,56,64,0,6
60,45,17,61,59,30,56,26,64,66,66,39,1,10
67,33,29,71,62,19,153,24,62,61,67,39,0,1
65,64,22,65,54,26,125,29,66,65,72,64,1,0
71,41,25,71,67,30,2,29,70,56,76,62,1,9
76,36,14,76,76,26,82,31,61,22,79,59,1,10
67,56,2,67,69,18,153,24,72,73,75,49,0,0
70,16,31,72,67,26,3,25,58,45,51,45,0,11
64,56,29,64,64,21,111,29,66,59,90,64,1,10
58,60,26,73,50,16,74,18,54,60,58,49,1,10
74,56,14,76,61,28,83,24,76,77,81,51,0,9
78,65,27,79,75,26,159,27,76,71,84,65,1,11
75,66,29,75,76,21,86,30,75,72,73,78,1,0
60,61,13,72,44,13,88,18,62,65,52,50,1,9
58,29,13,67,49,24,37,21,49,35,61,31,1,9
61,62,17,70,62,20,93,19,63,62,74,52,0,9
72,43,14,76,62,29,44,25,56,44,56,52,0,10
67,24,31,67,63,18,130,28,58,60,64,36,0,0
66,54,29,66,52,20,144,24,71,63,54,76,1,0
58,30,26,63,57,23,27,23,51,39,69,37,0,1
65,50,29,72,61,27,138,22,68,66,67,52,0,0
74,51,27,74,70,19,46,32,75,76,69,74,1,0
64,23,31,73,58,29,132,23,50,43,60,34,1,11
67,67,13,78,65,18,1,19,64,71,89,67,1,7
63,51,17,63,67,21,74,28,62,49,76,68,1,8
65,37,29,69,63,12,132,23,63,59,73,56,1,0
67,36,2,68,63,24,144,25,66,63,75,55,0,9
53,34,13,70,49,13,15,18,60,55,62,49,1,1
66,17,17,70,65,26,144,23,45,51,62,36,1,0
62,52,26,76,53,16,132,19,55,63,73,58,1,8
78,35,17,78,66,30,135,28,65,52,60,42,1,11
63,14,26,83,62,28,132,16,22,19,27,38,1,11
66,66,22,71,62,32,157,23,69,65,63,50,1,13
68,57,35,72,57,14,1,23,75,76,63,64,0,8
63,45,22,63,56,24,68,29,52,60,83,49,0,0
67,46,29,67,67,20,127,30,47,42,69,51,1,0
69,45,25,74,67,25,2,24,65,61,71,66,0,9
70,18,33,70,57,17,158,34,17,13,31,38,1,1
49,31,13,49,45,11,53,33,42,44,76,42,1,7
68,27,29,69,65,23,155,25,66,64,71,56,1,10
61,6,17,67,53,28,74,23,19,6,17,40,1,11
75,77,35,87,68,5,135,19,74,82,72,67,1,8
66,34,22,73,65,18,158,20,74,69,66,69,1,11
62,49,13,74,63,21,118,20,64,62,54,66,1,1
49,35,13,75,45,14,137,16,49,49,49,46,0,1
64,48,22,73,49,26,132,20,70,67,55,66,0,11
72,65,8,72,67,21,78,29,68,72,87,62,1,1
58,60,13,65,52,32,39,20,56,41,53,44,1,13
63,27,17,67,51,21,98,24,59,64,80,49,0,8
58,46,17,65,48,14,39,20,60,62,51,54,1,0
66,62,22,71,61,16,155,23,65,67,66,66,0,8
68,65,8,68,63,36,157,29,63,68,68,58,1,12
66,50,25,69,63,16,150,24,62,67,76,52,1,7
71,44,35,74,67,14,8,22,70,65,80,59,1,8
75,69,0,75,69,21,0,37,83,77,67,75,1,9
82,66,3,82,80,34,40,28,86,86,82,77,0,10
67,53,2,71,60,11,153,22,66,62,73,57,1,1
61,27,17,61,58,21,37,27,54,56,68,34,1,1
60,52,13,71,53,18,74,18,67,63,45,59,1,0
53,21,22,62,45,14,154,22,34,50,61,39,0,5
69,70,35,72,67,11,1,25,72,70,92,72,1,8
59,30,13,68,56,10,37,19,40,56,64,32,0,0
62,58,25,63,66,28,93,24,61,62,75,54,1,12
73,40,2,82,69,23,82,19,73,69,73,52,0,9
64,65,26,65,53,11,125,26,62,64,72,55,1,6
64,62,22,64,56,21,115,29,65,64,61,59,1,10
61,41,17,70,58,24,88,20,63,47,55,65,1,11
74,51,14,74,76,25,48,27,73,71,76,69,0,1
71,28,2,71,64,32,3,28,58,48,64,42,1,12
70,54,31,70,64,21,165,29,66,66,76,57,1,8
65,13,22,67,60,26,125,27,28,11,36,12,1,10
65,44,17,65,60,16,88,32,56,48,74,47,1,0
72,39,31,85,65,14,81,19,57,63,92,61,1,5
54,16,26,74,46,16,21,18,42,23,68,26,1,0
65,28,22,73,58,16,140,22,59,65,76,44,1,8
71,38,14,71,66,19,0,37,52,45,51,39,0,9
59,33,17,74,59,14,74,17,45,60,62,40,0,10
67,44,35,67,64,20,56,34,66,62,66,68,0,6
72,44,35,73,72,21,78,26,70,66,75,60,1,7
78,58,23,81,76,13,152,25,76,75,80,70,1,8
59,14,26,63,56,21,34,23,25,21,56,12,1,11
65,23,17,70,55,33,136,23,56,53,70,53,1,10
55,36,17,69,49,8,34,18,53,56,80,44,1,8
66,49,22,72,73,16,157,23,58,65,70,64,1,1
67,37,2,67,68,20,93,33,60,56,70,63,1,10
80,73,27,80,79,21,29,26,83,84,79,81,1,0
54,57,13,65,51,17,18,19,45,42,68,50,1,0
73,59,14,79,65,15,82,21,72,72,76,64,1,10
63,22,17,70,57,0,111,21,65,68,66,51,0,4
64,23,22,65,62,23,118,24,42,26,65,29,1,11
59,49,13,59,52,3,27,28,57,69,58,52,1,6
70,33,8,72,66,28,3,25,59,52,63,36,1,9
68,48,33,68,61,24,139,28,67,72,78,66,0,0
72,60,2,73,71,25,45,26,74,68,82,73,1,9
60,64,26,60,58,28,52,27,63,55,64,50,1,9
55,60,17,62,47,26,21,22,49,47,59,48,1,12
69,61,25,69,74,14,165,28,65,63,81,72,1,8
63,25,17,68,57,16,98,23,57,35,63,32,1,9
69,73,17,79,59,25,7,20,67,66,72,67,1,1
66,59,33,66,64,25,136,28,65,55,79,66,1,1
56,59,25,71,48,24,52,18,58,61,52,53,1,9
54,57,26,64,53,22,11,19,53,51,48,47,1,1
63,33,17,63,58,19,59,31,45,41,64,38,1,11
59,53,13,68,52,26,65,21,59,56,66,48,1,10
70,12,31,75,59,36,5,24,20,20,70,52,1,14
58,35,13,66,58,16,24,18,53,51,51,42,1,0
62,63,35,74,52,11,125,21,61,66,68,52,1,8
71,61,19,71,68,10,15,37,80,80,45,66,1,5
66,61,22,66,69,18,138,28,61,59,73,59,1,1
55,32,13,71,57,7,34,18,50,57,56,54,1,7
59,9,17,60,47,28,27,26,11,8,23,38,0,10
63,39,17,75,59,12,118,18,55,65,55,36,1,0
58,48,0,63,50,16,0,24,61,57,58,55,1,7
55,33,22,60,51,13,11,23,54,52,57,47,0,1
71,23,2,76,67,21,8,25,58,58,70,28,0,11
65,57,35,65,66,27,115,31,63,63,73,53,0,13
59,50,17,64,56,12,56,24,60,57,49,56,1,6
58,56,26,68,50,22,52,19,57,57,73,56,1,0
66,19,17,76,62,16,158,20,65,64,76,29,0,10
65,20,22,72,58,28,139,21,50,40,54,25,1,11
72,76,8,73,71,25,46,26,72,71,74,42,1,1
62,20,26,71,56,23,93,19,45,30,54,31,1,9
72,72,2,72,68,18,42,29,75,67,69,78,1,8
65,65,8,83,59,24,41,18,61,70,58,44,1,8
67,35,2,67,55,28,127,30,58,54,55,42,1,9
72,64,8,72,65,9,4,33,74,75,62,75,1,5
66,28,17,66,57,20,125,27,56,54,76,45,0,9
56,52,26,68,42,20,31,18,57,57,59,55,1,9
73,22,2,73,73,18,44,27,64,60,79,38,1,7
67,18,33,75,64,26,163,20,38,32,73,32,1,1
73,31,19,80,62,39,83,24,56,47,74,32,1,10
62,52,25,80,55,11,130,18,63,60,47,60,0,7
70,66,37,70,73,20,139,34,72,74,47,75,1,8
81,71,27,84,78,24,55,24,82,82,76,83,1,0
60,58,17,65,52,20,68,22,58,60,70,48,1,0
53,35,26,61,49,16,154,19,54,52,63,52,1,0
65,21,25,70,51,28,136,21,59,32,61,42,1,11
78,13,19,78,76,25,123,31,65,60,55,52,0,9
70,72,35,78,66,27,78,22,64,60,63,48,1,11
68,49,33,68,64,15,138,29,66,57,65,49,0,8
66,48,13,81,65,17,3,19,68,65,51,71,1,8
63,32,22,63,69,24,74,31,64,54,74,54,1,9
54,23,22,63,49,28,11,22,35,25,50,31,1,11
69,51,33,72,67,15,3,24,71,66,68,68,0,1
71,71,19,71,69,30,158,34,71,61,68,64,1,11
57,30,22,67,52,17,34,22,60,57,59,47,0,10
68,24,8,68,58,41,125,32,44,29,32,42,0,14
65,55,33,76,60,34,153,22,64,60,55,46,0,10
73,34,8,73,73,28,43,29,64,64,80,59,1,9
70,63,2,70,60,9,1,31,71,72,76,74,0,3
65,11,22,71,65,31,138,23,28,12,28,37,1,12
63,23,17,70,53,25,111,22,43,34,71,34,1,11
52,55,17,62,53,16,154,21,46,52,55,47,1,8
64,58,25,67,59,16,127,25,65,66,71,64,0,0
54,13,26,55,45,21,145,27,22,16,45,38,1,11
71,62,35,71,70,20,6,28,74,66,74,75,1,0
57,59,26,60,54,36,27,24,51,45,54,51,1,10
66,15,37,66,58,35,121,32,22,14,41,25,1,11
79,80,23,82,69,29,22,25,77,76,76,66,0,10
59,55,26,59,44,1,34,26,57,63,62,42,0,6
60,64,25,71,58,25,74,18,59,54,52,54,1,9
60,48,25,60,63,31,18,33,62,64,44,58,1,11
66,66,35,67,58,32,150,24,72,42,40,44,1,11
60,9,13,74,46,23,95,19,12,5,23,33,1,10
63,15,22,71,58,25,115,22,19,17,19,13,1,9
70,48,31,75,67,14,5,24,68,65,78,60,0,8
80,80,30,84,81,21,40,23,81,79,88,80,0,0
71,36,37,72,62,26,6,26,60,36,76,45,0,13
67,47,33,67,76,18,0,37,69,60,44,67,1,8
59,50,17,76,54,11,93,19,64,62,67,53,1,7
65,49,22,65,66,25,121,30,63,64,61,72,1,1
69,29,2,76,58,26,2,23,48,55,69,30,0,11
67,64,37,73,65,23,41,23,67,70,68,65,1,10
76,59,30,76,77,14,134,28,76,84,64,63,1,8
63,29,17,71,63,19,115,21,64,58,44,45,0,9
74,69,14,77,64,13,103,24,75,77,82,70,1,0
73,78,27,74,73,17,82,26,70,66,78,67,1,10
67,51,33,70,61,18,149,25,66,65,73,55,0,1
80,65,0,80,83,32,0,28,84,85,71,81,1,10
64,65,2,71,56,26,138,22,59,64,63,53,0,12
53,29,26,59,55,15,145,19,59,47,64,47,1,0
63,54,17,72,60,11,125,22,62,59,71,59,1,8
71,60,8,72,73,19,5,26,65,64,85,70,1,9
72,20,33,72,72,26,6,29,50,40,66,45,1,11
64,67,26,64,67,12,95,32,72,74,67,42,1,7
64,55,17,73,60,23,139,22,61,65,52,65,1,8
83,86,36,83,80,30,60,30,79,75,72,70,1,13
60,20,13,64,56,23,52,26,23,14,34,46,1,11
62,54,17,65,59,8,95,24,61,61,67,59,0,9
64,34,22,73,60,15,132,22,60,60,73,53,0,8
63,53,17,70,46,18,121,20,64,65,64,52,0,0
59,48,17,61,50,20,31,25,63,59,79,63,1,9
76,79,14,81,74,20,151,23,75,68,69,58,1,0
64,23,17,70,62,28,125,24,47,21,60,30,1,1
67,20,31,68,59,21,140,27,58,40,60,23,1,9
73,34,13,73,73,21,6,32,71,67,85,51,1,1
55,29,22,72,50,19,27,18,54,53,52,37,1,1
62,40,17,62,59,22,88,26,65,67,64,62,1,0
72,67,8,81,68,19,80,22,74,73,70,67,1,7
78,75,14,79,73,26,13,24,76,74,77,77,0,0
68,72,2,68,61,15,144,32,71,77,55,36,0,8
54,18,13,61,54,31,162,23,30,19,25,10,1,12
65,56,25,80,58,26,41,18,68,71,53,67,1,0
65,67,25,72,68,21,149,22,63,70,59,47,1,0
59,9,26,66,57,28,39,22,9,5,29,45,1,13
57,8,13,74,47,30,56,18,12,14,27,34,1,12
69,35,33,69,71,25,132,32,64,57,62,58,0,0
55,51,17,63,45,22,21,21,60,53,61,53,0,9
66,49,22,66,62,21,127,25,55,56,77,52,1,8
76,33,23,76,76,25,104,27,69,51,90,68,1,0
53,19,17,67,49,26,15,19,26,12,38,21,1,12
73,76,37,73,77,29,9,33,71,66,71,76,1,9
71,18,8,71,67,15,3,27,72,67,72,49,0,8
59,22,17,59,59,24,18,32,23,25,46,65,1,12
50,7,13,50,33,22,69,33,17,13,20,35,1,10
66,56,25,66,65,21,132,29,64,61,78,62,1,7
55,42,13,69,49,16,37,19,46,58,62,54,1,8
56,16,17,67,45,24,31,20,48,36,62,32,1,1
65,12,25,65,59,18,111,29,48,28,72,48,1,10
68,50,14,78,70,19,2,22,68,56,66,46,1,10
79,69,19,82,79,14,22,24,80,83,67,81,1,7
65,41,25,69,57,25,132,24,63,64,68,55,0,6
51,42,26,68,47,14,154,18,48,44,60,55,1,0
69,43,25,69,67,20,150,28,61,65,76,46,0,9
56,27,26,68,51,26,24,18,38,32,65,22,1,10
56,12,13,65,55,19,24,21,23,19,38,45,1,12
61,49,17,71,53,7,98,21,65,65,62,55,1,8
70,70,8,76,58,17,9,22,71,76,35,70,0,0
57,41,26,66,53,16,27,18,62,55,60,58,1,8
62,13,17,62,60,34,62,30,18,15,45,45,1,13
68,13,8,70,62,22,157,26,23,14,25,67,1,13
61,21,17,70,52,26,74,19,52,39,58,31,1,11
60,65,25,77,52,12,111,19,64,67,49,55,1,7
62,68,17,62,60,23,88,27,57,52,57,43,1,9
89,81,18,90,85,20,146,25,91,93,77,86,1,7
53,22,26,59,45,14,145,23,48,46,58,32,1,1
73,67,25,73,73,25,93,36,72,73,52,72,0,9
53,11,13,64,41,21,145,17,24,21,21,32,1,11
65,54,22,65,61,27,121,29,67,64,74,65,1,9
82,76,22,82,79,10,40,28,85,87,70,79,1,7
65,32,29,65,52,23,115,28,50,44,75,46,1,1
73,44,14,74,57,10,48,25,73,67,82,53,0,8
66,24,17,66,54,29,118,30,53,50,68,52,1,11
60,28,25,73,51,21,93,20,55,49,62,32,1,9
74,12,17,74,72,25,48,31,24,15,33,55,1,1
69,59,31,69,72,25,139,31,72,69,70,67,1,10
69,15,14,69,58,28,155,30,24,14,33,42,1,10
68,66,8,80,64,34,6,20,68,64,59,54,1,12
59,26,22,61,46,31,31,26,42,37,58,35,1,11
69,55,2,72,67,21,1,24,74,72,71,64,0,9
74,71,2,74,70,19,83,26,77,79,77,62,0,1
54,34,22,70,49,16,21,18,53,54,54,37,0,8
76,74,19,76,73,12,110,29,79,82,69,75,1,8
62,65,25,70,62,16,95,23,67,69,63,51,1,8
59,49,26,73,54,10,95,20,67,66,49,59,0,6
58,44,13,74,44,15,68,17,62,57,68,54,1,0
61,16,22,79,62,17,111,18,42,27,67,31,1,9
59,46,26,68,61,10,65,20,67,60,64,63,1,5
65,64,22,68,60,22,140,25,70,54,69,46,1,12
62,42,13,72,49,21,118,20,71,65,68,51,1,10
65,62,17,80,58,2,1,20,64,66,65,60,0,7
71,29,2,73,68,26,6,27,55,42,54,42,1,1
65,22,22,73,60,22,136,19,58,49,62,38,1,9
56,27,13,62,44,20,18,20,34,26,56,31,1,11
69,57,29,75,69,12,4,21,69,66,85,67,1,8
80,74,6,85,76,17,40,23,84,87,74,80,0,8
58,61,13,72,59,21,88,20,55,50,58,43,1,1
69,42,0,69,67,17,0,32,67,51,73,74,1,0
79,57,32,79,80,22,143,29,78,78,87,70,0,1
66,59,17,66,62,18,138,28,68,71,67,59,1,0
64,26,29,73,52,34,127,19,46,36,60,32,1,14
65,34,17,74,59,18,144,22,54,57,73,54,0,9
63,29,26,69,64,18,111,21,62,57,71,35,1,8
67,62,29,68,50,23,155,25,66,67,70,58,1,0
69,33,14,69,66,22,153,28,57,45,66,36,1,12
67,70,33,67,66,15,150,26,68,67,65,69,1,6
65,64,29,65,66,22,125,30,63,62,67,60,0,10
69,68,8,74,63,26,4,22,65,63,67,52,1,13
62,63,33,73,56,19,118,19,60,55,64,55,1,1
67,41,29,67,55,16,130,29,51,30,74,48,1,1
71,63,2,82,60,13,47,19,76,77,61,68,1,0
60,35,13,79,49,10,93,18,57,63,62,50,0,6
66,57,29,66,71,23,125,28,59,67,77,67,1,0
61,16,13,61,52,26,21,32,54,47,34,50,1,1
51,6,26,65,34,19,145,17,16,14,25,37,1,0
73,71,14,73,70,30,46,31,75,74,65,64,1,9
68,60,14,68,71,17,158,27,66,67,80,66,1,6
55,49,26,73,46,13,31,16,59,52,44,60,1,8
64,60,17,74,52,9,136,18,70,71,45,60,0,6
71,30,25,71,66,19,1,30,62,65,78,31,1,8
71,51,35,72,70,19,9,26,69,67,76,72,1,0
66,52,29,66,53,23,132,29,74,70,80,69,1,9
61,23,17,76,45,33,115,19,44,39,67,36,0,13
62,63,31,71,38,24,118,21,69,72,45,48,1,10
75,21,19,78,75,14,105,24,73,71,92,71,1,6
65,24,8,77,56,24,149,19,58,22,67,22,1,10
