Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,Preferred Foot,Height
62,42,€4K,68,57,163lbs,€375K,23,62,61,61,63,Left,5'10
66,71,€500,66,50,187lbs,€625K,28,64,64,60,43,Right,5'11
62,65,€4K,62,60,183lbs,€230K,32,60,51,67,50,Right,6'1
68,70,€6K,76,58,170lbs,€1.3M,21,68,65,62,64,Right,6'0
56,54,€500,62,51,159lbs,€140K,23,55,56,47,58,Right,6'1
64,61,€7K,70,54,174lbs,€575K,23,65,67,54,54,Right,6'0
62,51,€2K,68,56,174lbs,€375K,22,61,65,67,53,Left,5'10
66,29,€2K,66,62,148lbs,€525K,26,55,57,82,58,Left,6'0
71,36,€7K,82,72,172lbs,€2.2M,19,55,48,71,30,Right,6'2
62,44,€1K,75,46,148lbs,€500K,19,75,69,47,58,Right,5'9
59,52,€2K,71,57,154lbs,€275K,20,55,58,65,51,Right,5'11
56,49,€500,63,56,150lbs,€130K,19,55,57,56,57,Right,6'0
62,49,€2K,77,52,170lbs,€575K,19,66,61,66,62,Left,6'2
63,37,€2K,75,57,159lbs,€475K,19,59,60,65,37,Right,6'0
62,30,€3K,67,57,157lbs,€325K,24,52,49,66,42,Left,5'7
62,55,€2K,75,49,154lbs,€500K,19,64,68,64,60,Right,5'7
62,26,€6K,67,57,132lbs,€325K,23,63,56,66,49,Right,5'6
61,35,€1K,68,52,172lbs,€275K,22,56,50,70,45,Left,6'0
67,45,€5K,67,54,187lbs,€120K,35,46,51,50,60,Right,6'0
59,34,€3K,75,63,152lbs,€275K,18,51,53,53,46,Right,5'11
58,48,€1K,68,55,146lbs,€190K,21,60,57,69,51,Right,5'8
63,55,€2K,69,58,185lbs,€475K,23,64,67,62,59,Right,6'3
64,60,€8K,67,58,181lbs,€550K,25,64,69,55,55,Left,6'0
60,35,€1K,79,49,141lbs,€325K,18,57,63,62,50,Left,5'7
63,64,€2K,75,53,159lbs,€550K,19,68,69,38,55,Left,5'6
65,17,€2K,67,60,163lbs,€550K,24,58,59,87,45,Left,6'0
62,35,€3K,62,57,165lbs,€230K,27,54,52,70,40,Right,5'8
54,33,€500,61,43,137lbs,€90K,22,46,41,70,50,Right,5'7
66,52,€8K,83,60,154lbs,€1.2M,18,69,64,34,71,Left,5'10
64,39,€6K,64,60,176lbs,€300K,30,54,50,65,54,Right,6'0
63,53,€2K,63,63,146lbs,€170K,34,64,65,42,66,Right,5'10
62,54,€3K,62,62,181lbs,€300K,26,62,56,63,68,Right,6'0
62,41,€4K,73,62,161lbs,€425K,20,56,49,65,48,Right,5'10
64,32,€7K,70,65,152lbs,€500K,23,62,51,65,35,Right,5'9
64,64,€6K,73,64,157lbs,€675K,21,68,70,61,49,Right,5'9
60,55,€1K,60,61,159lbs,€90K,34,66,64,45,67,Right,5'8
62,53,€3K,76,62,148lbs,€575K,19,68,61,80,52,Left,5'9
69,42,€10K,72,68,174lbs,€1.1M,25,56,44,71,59,Right,6'0
71,23,€20K,71,63,192lbs,€1.2M,30,61,45,86,50,Right,6'1
69,28,€9K,69,64,185lbs,€450K,33,48,42,46,42,Right,5'11
69,31,€9K,69,58,185lbs,€775K,29,60,50,70,46,Right,6'2
59,59,€5K,59,58,168lbs,€120K,28,61,33,54,47,Right,5'11
74,19,€20K,76,70,170lbs,€3.4M,25,60,44,75,37,Right,6'2
64,64,€6K,75,60,176lbs,€750K,20,59,56,62,45,Right,6'1
63,48,€1K,69,53,176lbs,€400K,20,63,62,64,38,Left,6'3
63,55,€1K,71,54,141lbs,€500K,20,65,65,68,60,Left,5'7
70,38,€0,75,70,205lbs,€0,25,51,31,60,33,Right,6'3
69,70,€2K,70,63,163lbs,€1.2M,26,69,71,51,68,Left,5'9
65,66,€30K,74,57,170lbs,€825K,20,63,57,61,55,Right,6'0
64,34,€5K,69,59,174lbs,€500K,24,48,62,59,45,Left,6'2
58,27,€2K,61,54,187lbs,€170K,24,58,54,65,59,Right,6'2
61,45,€1K,65,60,187lbs,€240K,25,52,54,70,54,Right,6'3
63,55,€1K,72,60,141lbs,€500K,21,57,62,60,54,Left,5'8
69,68,€9K,79,57,205lbs,€1.5M,19,67,64,54,57,Right,6'3
57,43,€500,57,54,165lbs,€70K,31,56,52,54,55,Right,5'10
65,63,€4K,72,64,181lbs,€750K,22,67,70,59,58,Right,6'1
68,28,€4K,81,61,146lbs,€1.3M,18,64,52,70,48,Right,5'8
59,48,€500,66,61,159lbs,€220K,20,58,56,74,59,Right,5'9
62,52,€2K,66,56,141lbs,€350K,24,63,59,78,62,Left,5'10
64,58,€2K,67,63,172lbs,€550K,24,66,67,61,58,Left,6'0
60,57,€1K,72,57,165lbs,€350K,20,63,60,64,56,Left,6'0
64,65,€2K,64,64,163lbs,€450K,27,60,62,68,52,Right,5'10
60,57,€5K,63,54,159lbs,€240K,24,62,71,83,35,Left,5'10
62,58,€2K,76,57,154lbs,€550K,18,57,59,65,60,Left,5'8
62,39,€2K,62,72,150lbs,€230K,27,69,67,40,41,Left,5'10
62,31,€3K,73,62,161lbs,€425K,20,61,57,66,40,Left,5'10
68,64,€10K,70,63,207lbs,€1.1M,25,70,59,78,48,Right,6'7
59,48,€2K,67,57,139lbs,€230K,20,57,58,68,58,Right,5'5
61,55,€4K,62,58,139lbs,€275K,24,56,59,63,58,Right,5'7
59,35,€0,67,57,154lbs,€0,20,45,40,63,40,Right,6'1
70,75,€20K,73,66,165lbs,€1.7M,24,69,65,69,39,Left,6'3
65,67,€2K,65,62,170lbs,€550K,27,63,57,62,55,Right,5'11
59,35,€2K,68,51,150lbs,€210K,21,55,70,60,49,Left,5'11
72,30,€4K,73,66,174lbs,€2M,27,58,54,65,45,Left,6'1
62,65,€5K,65,52,159lbs,€350K,25,62,57,51,49,Right,5'8
62,63,€3K,79,46,168lbs,€550K,18,62,66,66,58,Left,5'11
65,56,€3K,65,69,141lbs,€475K,29,62,68,53,57,Right,5'6
64,61,€1K,69,55,187lbs,€600K,23,63,64,60,37,Right,6'1
60,62,€2K,68,56,159lbs,€275K,21,57,56,53,53,Right,6'0
64,64,€2K,64,65,150lbs,€375K,31,58,59,61,42,Right,5'10
64,45,€3K,64,57,181lbs,€450K,27,67,65,58,74,Right,6'1
68,25,€6K,73,63,168lbs,€950K,25,58,39,71,45,Right,6'0
61,60,€5K,71,51,159lbs,€375K,21,63,70,55,52,Right,5'8
60,47,€2K,76,47,154lbs,€350K,17,62,63,77,49,Right,5'9
67,68,€10K,67,67,190lbs,€700K,29,58,54,73,57,Right,6'4
61,60,€5K,61,55,181lbs,€240K,27,57,56,63,47,Left,5'9
70,34,€15K,78,58,183lbs,€1.7M,22,54,51,52,49,Right,6'2
60,24,€1K,67,61,163lbs,€250K,21,63,52,88,56,Right,6'0
65,60,€3K,72,53,148lbs,€750K,21,64,67,69,52,Right,5'9
63,23,€4K,66,57,168lbs,€350K,26,45,47,74,33,Left,5'11
64,65,€500,65,53,143lbs,€500K,26,62,64,72,55,Right,5'7
59,60,€3K,70,58,159lbs,€240K,19,60,58,64,48,Right,5'10
65,62,€0,65,68,150lbs,€0,27,71,65,65,42,Right,5'10
62,42,€500,69,57,137lbs,€350K,23,66,62,49,42,Right,5'10
65,63,€4K,74,64,163lbs,€825K,21,65,60,67,58,Right,6'0
62,64,€3K,64,62,176lbs,€350K,25,60,57,88,58,Right,6'0
64,68,€7K,64,68,174lbs,€375K,31,60,47,55,56,Right,6'3
69,69,€9K,74,66,183lbs,€1.4M,24,64,57,60,52,Left,6'3
64,29,€4K,65,57,165lbs,€400K,26,58,63,64,38,Right,5'7
63,38,€2K,72,60,159lbs,€450K,20,55,60,62,42,Left,5'10
62,37,€4K,66,59,176lbs,€325K,22,63,55,67,52,Right,5'11
62,46,€2K,66,54,183lbs,€300K,24,58,56,77,45,Left,5'10
62,38,€2K,77,51,176lbs,€500K,18,61,53,65,52,Right,6'3
67,30,€7K,70,61,174lbs,€750K,25,62,55,64,48,Right,6'1
64,29,€5K,73,59,172lbs,€575K,20,58,59,66,43,Left,6'1
67,68,€20K,67,62,201lbs,€750K,27,60,45,69,56,Left,6'6
63,59,€3K,63,57,152lbs,€350K,26,59,63,66,53,Right,5'10
66,32,€4K,66,60,163lbs,€450K,30,50,38,58,48,Right,6'0
61,49,€2K,61,53,154lbs,€240K,25,55,63,78,51,Left,5'9
60,35,€500,73,58,154lbs,€325K,19,63,58,62,51,Right,5'10
59,35,€2K,77,50,165lbs,€275K,18,54,55,55,51,Right,6'1
65,29,€4K,70,64,146lbs,€600K,22,58,52,70,41,Left,5'9
61,22,€2K,75,55,161lbs,€425K,18,61,60,64,58,Right,6'1
67,23,€3K,67,62,165lbs,€575K,27,57,49,93,30,Right,5'11
66,56,€7K,75,51,150lbs,€975K,21,66,70,51,71,Left,5'10
66,60,€5K,78,69,154lbs,€1.1M,20,64,68,66,59,Left,5'9
60,43,€500,72,56,165lbs,€300K,19,64,63,65,57,Right,5'11
70,72,€10K,82,69,172lbs,€2.2M,19,70,71,37,44,Right,6'4
60,44,€1K,70,54,157lbs,€275K,19,61,59,74,57,Right,5'11
58,48,€2K,58,68,150lbs,€80K,33,57,53,75,51,Right,5'9
60,61,€2K,60,63,170lbs,€180K,28,58,61,64,35,Left,5'9
53,23,€3K,58,52,165lbs,€80K,23,52,44,63,43,Right,6'0
67,47,€3K,81,52,137lbs,€1.6M,20,69,71,69,71,Right,5'7
57,39,€500,69,64,154lbs,€160K,18,52,54,80,52,Right,5'9
56,42,€2K,58,51,168lbs,€120K,23,59,55,67,45,Left,5'11
65,65,€3K,71,62,161lbs,€750K,23,59,62,68,54,Right,6'2
65,41,€2K,65,63,187lbs,€425K,28,57,45,56,49,Right,6'3
64,29,€4K,71,59,154lbs,€525K,22,60,58,65,41,Right,5'7
63,32,€4K,63,59,148lbs,€230K,30,55,49,83,46,Left,6'0
56,49,€500,66,54,132lbs,€140K,18,61,63,61,52,Right,5'7
67,69,€15K,70,64,196lbs,€925K,25,61,54,56,41,Right,6'2
61,51,€3K,76,52,172lbs,€475K,19,58,55,40,64,Right,6'0
73,33,€15K,76,67,194lbs,€3M,25,53,28,79,38,Right,6'2
64,45,€4K,79,53,165lbs,€900K,19,68,66,55,66,Right,5'11
64,63,€4K,73,57,152lbs,€600K,19,62,67,59,59,Right,5'10
65,64,€4K,66,51,185lbs,€600K,25,64,66,68,46,Right,6'2
61,49,€500,69,58,154lbs,€350K,22,63,62,43,60,Left,5'7
65,44,€2K,70,49,172lbs,€600K,23,58,55,69,38,Left,6'1
63,56,€5K,75,64,159lbs,€600K,20,66,67,62,45,Left,5'10
68,67,€10K,74,62,190lbs,€1.2M,21,68,61,56,62,Right,6'2
71,24,€10K,76,70,181lbs,€1.9M,23,56,54,59,46,Right,6'2
62,64,€2K,67,58,154lbs,€375K,22,61,60,71,45,Right,5'11
69,30,€20K,79,64,163lbs,€1.4M,20,50,47,72,43,Left,6'1
56,32,€2K,72,58,148lbs,€170K,17,47,60,58,47,Right,5'8
67,30,€7K,72,65,172lbs,€825K,23,56,41,74,38,Right,6'1
66,65,€2K,71,67,163lbs,€850K,24,65,59,66,44,Right,6'0
64,24,€5K,64,60,154lbs,€350K,27,63,66,92,36,Left,5'10
55,51,€500,62,47,141lbs,€110K,19,56,54,54,54,Right,5'10
54,41,€2K,71,44,154lbs,€140K,18,56,52,43,55,Right,5'10
61,60,€3K,67,48,187lbs,€300K,23,60,64,59,58,Right,6'3
64,64,€3K,73,58,163lbs,€650K,20,64,66,66,56,Right,5'11
69,36,€0,69,66,172lbs,€0,35,57,41,53,48,Right,5'11
65,41,€2K,74,57,183lbs,€725K,20,56,43,65,44,Right,6'1
68,57,€10K,73,69,154lbs,€1.1M,23,67,71,43,71,Right,5'9
72,35,€8K,72,71,174lbs,€1.4M,31,58,49,60,41,Left,5'11
67,67,€1K,78,65,159lbs,€1.1M,19,64,71,89,67,Right,5'8
67,19,€10K,72,53,161lbs,€825K,24,65,61,61,29,Right,5'11
71,30,€1K,76,60,170lbs,€1.9M,23,58,39,69,35,Right,6'4
64,55,€5K,72,58,159lbs,€650K,21,65,67,62,62,Right,5'7
64,61,€3K,74,50,161lbs,€700K,20,71,74,57,65,Right,5'7
60,32,€3K,64,56,163lbs,€200K,25,55,61,73,65,Right,5'8
64,33,€2K,69,59,172lbs,€500K,24,60,63,62,34,Right,6'0
59,44,€5K,78,53,168lbs,€300K,17,63,56,57,61,Right,6'0
62,59,€4K,73,60,161lbs,€500K,21,58,60,53,46,Right,5'7
64,64,€500,77,59,157lbs,€850K,20,59,61,68,46,Right,5'9
71,25,€1K,75,58,181lbs,€1.8M,25,56,47,66,42,Right,6'3
62,29,€5K,76,57,170lbs,€525K,19,60,62,55,44,Left,6'1
61,29,€1K,71,56,165lbs,€325K,21,57,63,68,47,Left,5'11
74,23,€9K,74,67,185lbs,€2.9M,26,63,44,77,42,Right,6'4
72,23,€15K,72,70,168lbs,€1.7M,28,53,29,75,54,Right,6'0
66,68,€3K,77,56,176lbs,€1.1M,20,62,68,64,44,Right,6'1
65,60,€2K,74,61,152lbs,€825K,20,68,71,56,51,Right,5'10
64,64,€1K,64,58,176lbs,€230K,34,57,59,67,52,Right,6'0
59,47,€3K,71,54,159lbs,€250K,19,59,64,46,58,Right,5'9
64,33,€2K,64,53,165lbs,€250K,32,54,39,64,44,Right,6'0
65,27,€2K,65,55,157lbs,€325K,31,63,66,75,39,Right,5'8
68,19,€6K,68,65,150lbs,€650K,29,62,56,70,47,Left,5'11
64,63,€2K,65,50,159lbs,€500K,25,66,71,64,51,Left,5'9
60,48,€4K,60,63,187lbs,€120K,33,62,64,44,58,Right,6'2
64,48,€3K,64,64,154lbs,€375K,30,73,75,64,57,Right,5'10
60,38,€1K,74,56,143lbs,€350K,17,59,58,66,63,Right,5'4
60,52,€3K,66,57,117lbs,€250K,21,60,56,54,58,Left,5'5
56,48,€1K,70,56,159lbs,€210K,19,60,61,60,51,Right,5'10
64,63,€4K,74,48,187lbs,€725K,20,68,59,62,50,Right,6'1
70,38,€6K,70,65,176lbs,€950K,30,57,48,51,55,Right,6'1
65,29,€6K,72,58,154lbs,€650K,24,54,45,79,51,Left,5'10
67,45,€5K,67,56,176lbs,€575K,28,55,36,71,56,Right,6'1
63,58,€2K,63,50,148lbs,€325K,28,57,63,66,51,Right,5'9
71,37,€5K,71,63,205lbs,€1.1M,31,56,43,68,50,Right,6'3
66,66,€1K,73,58,152lbs,€875K,22,64,69,79,63,Right,5'8
67,37,€1K,72,62,159lbs,€825K,24,59,52,90,53,Right,6'3
62,51,€2K,68,55,168lbs,€375K,22,66,68,64,64,Right,5'10
70,44,€30K,77,55,187lbs,€1.6M,23,56,57,71,50,Right,6'3
64,30,€3K,68,61,165lbs,€475K,24,59,68,72,31,Left,5'11
59,38,€2K,71,57,165lbs,€200K,17,62,55,57,50,Right,6'1
59,43,€500,75,51,159lbs,€300K,18,61,62,60,61,Right,5'10
60,36,€1K,68,56,170lbs,€240K,21,56,58,68,32,Right,6'0
60,54,€2K,75,53,163lbs,€375K,19,63,65,55,57,Right,5'8
60,47,€500,65,51,157lbs,€210K,21,56,54,51,45,Left,5'11
64,38,€9K,64,69,159lbs,€250K,32,55,24,62,41,Right,5'9
60,57,€1K,66,56,170lbs,€250K,23,68,63,65,56,Right,5'11
61,53,€2K,61,55,132lbs,€220K,28,56,61,70,52,Right,5'7
61,33,€1K,73,48,148lbs,€300K,18,65,54,67,48,Right,5'7
62,52,€1K,71,58,150lbs,€425K,21,65,64,63,55,Left,5'9
59,30,€2K,71,45,157lbs,€250K,20,52,56,59,45,Right,5'10
65,65,€3K,75,57,154lbs,€850K,21,65,66,67,64,Right,5'10
64,36,€0,64,59,148lbs,€0,28,43,62,66,53,Right,5'9
64,66,€500,69,56,163lbs,€600K,24,61,65,72,52,Right,5'10
65,62,€3K,65,56,181lbs,€525K,28,65,62,64,50,Left,6'1
65,56,€9K,65,61,179lbs,€525K,28,63,68,58,69,Right,6'2
57,45,€1K,69,55,163lbs,€180K,18,60,59,59,58,Right,5'10
63,36,€4K,72,54,165lbs,€450K,21,62,65,63,36,Left,5'11
64,63,€4K,71,52,137lbs,€600K,22,57,73,63,62,Right,5'5
69,28,€3K,79,73,174lbs,€1.4M,20,66,53,78,58,Right,5'11
66,34,€5K,75,70,157lbs,€850K,20,62,49,64,68,Right,5'10
62,32,€2K,62,64,170lbs,€180K,31,60,51,63,44,Left,6'0
58,42,€2K,73,50,154lbs,€230K,18,65,61,50,48,Right,5'9
59,42,€4K,74,57,150lbs,€325K,19,63,59,46,60,Right,5'10
58,40,€3K,64,54,139lbs,€180K,22,64,55,66,56,Left,6'0
71,21,€3K,71,66,194lbs,€1.2M,29,51,41,53,35,Right,6'4
59,57,€2K,59,52,183lbs,€170K,26,61,57,64,51,Left,6'3
63,69,€2K,69,69,148lbs,€450K,22,65,66,45,50,Right,5'9
69,23,€10K,78,63,194lbs,€1.4M,22,65,59,54,53,Left,6'4
56,36,€2K,68,53,154lbs,€150K,18,58,56,63,54,Right,5'11
60,47,€2K,68,54,185lbs,€275K,20,56,62,51,63,Right,6'2
63,30,€2K,64,56,176lbs,€325K,26,58,55,62,67,Right,6'1
67,68,€10K,84,59,154lbs,€1.4M,16,69,67,67,64,Right,6'3
61,44,€2K,61,55,139lbs,€230K,27,65,72,57,67,Left,5'5
61,40,€500,66,52,159lbs,€250K,23,57,53,77,53,Right,5'9
69,69,€8K,74,67,176lbs,€1.4M,24,71,68,70,48,Right,5'11
61,60,€500,74,61,152lbs,€450K,20,66,66,66,56,Right,5'10
59,40,€1K,59,64,165lbs,€100K,31,50,44,63,45,Right,6'0
63,34,€2K,63,51,172lbs,€250K,29,51,53,79,44,Right,6'1
64,33,€4K,71,59,163lbs,€525K,22,54,42,84,51,Left,6'5
70,39,€9K,70,63,176lbs,€1.1M,28,53,40,70,33,Right,6'3
69,21,€5K,69,70,176lbs,€775K,29,55,52,71,41,Right,6'1
66,29,€3K,66,48,183lbs,€475K,29,44,45,87,34,Left,6'5
59,42,€2K,65,53,154lbs,€180K,20,59,61,66,47,Left,5'11
58,32,€4K,68,56,165lbs,€180K,18,54,57,50,51,Left,6'0
59,36,€5K,78,55,159lbs,€275K,18,62,56,60,48,Right,5'9
63,22,€2K,66,56,154lbs,€350K,25,61,62,65,43,Right,5'9
60,35,€3K,60,58,170lbs,€150K,27,55,51,72,43,Right,6'1
64,32,€6K,69,60,143lbs,€500K,22,62,59,56,40,Right,5'9
66,27,€5K,71,64,176lbs,€700K,23,57,54,70,51,Left,6'4
70,37,€20K,75,66,157lbs,€1.5M,24,53,39,70,45,Right,6'3
64,27,€2K,68,63,183lbs,€475K,24,59,55,66,52,Right,6'2
63,37,€500,71,55,154lbs,€375K,19,54,45,73,37,Right,6'1
61,55,€10K,78,52,146lbs,€425K,17,63,64,55,55,Right,5'9
60,58,€2K,65,52,163lbs,€250K,22,58,60,70,48,Right,5'10
62,55,€2K,69,48,152lbs,€400K,21,60,66,61,58,Right,5'7
61,56,€2K,61,57,157lbs,€210K,29,62,55,67,52,Right,5'10
67,20,€4K,82,62,179lbs,€1.2M,17,60,44,65,56,Left,6'2
63,69,€2K,70,60,159lbs,€475K,22,57,66,60,65,Right,5'9
69,68,€4K,75,62,170lbs,€1.4M,21,71,68,56,50,Right,6'2
57,35,€1K,66,49,183lbs,€160K,22,62,55,69,55,Right,6'1
70,37,€20K,71,68,181lbs,€1.2M,28,54,32,64,39,Right,6'2
66,41,€3K,66,54,154lbs,€625K,26,76,77,61,68,Right,5'8
63,30,€0,64,64,154lbs,€0,26,62,58,82,55,Right,5'11
64,62,€15K,78,55,154lbs,€975K,20,60,63,55,52,Right,6'0
57,44,€2K,69,59,183lbs,€190K,19,60,53,67,51,Right,6'2
68,23,€5K,73,63,192lbs,€1M,23,58,49,60,51,Right,6'1
61,56,€4K,79,52,152lbs,€425K,18,63,66,48,51,Right,5'8
65,35,€3K,65,67,168lbs,€425K,28,52,46,66,40,Right,6'0
59,58,€1K,65,44,183lbs,€220K,23,60,58,64,46,Right,6'2
63,61,€2K,63,58,187lbs,€325K,30,61,57,67,37,Right,6'3
58,46,€2K,58,52,161lbs,€140K,26,60,57,76,55,Right,5'9
60,49,€2K,64,52,161lbs,€250K,24,62,63,67,60,Right,5'10
60,40,€2K,69,59,170lbs,€250K,21,61,51,61,50,Right,6'0
73,48,€20K,74,73,194lbs,€2.8M,25,54,32,58,42,Right,6'5
58,50,€2K,66,64,154lbs,€200K,20,62,58,67,61,Right,6'0
68,25,€5K,76,57,174lbs,€1.1M,22,57,49,60,34,Right,6'2
63,53,€6K,66,50,146lbs,€425K,23,68,74,45,61,Right,5'9
66,66,€3K,71,62,190lbs,€850K,23,69,65,63,50,Right,6'4
62,44,€3K,62,56,176lbs,€200K,30,48,28,77,40,Right,6'2
57,55,€1K,74,50,168lbs,€230K,18,56,62,63,59,Right,6'0
74,32,€50K,74,72,196lbs,€1M,34,55,28,72,45,Left,6'3
61,46,€2K,61,53,157lbs,€170K,28,56,61,62,37,Left,5'10
66,31,€1K,66,65,165lbs,€275K,33,47,29,52,30,Right,5'9
61,44,€6K,76,58,148lbs,€475K,19,65,64,73,53,Right,5'7
62,30,€4K,77,59,154lbs,€475K,18,61,63,69,40,Right,6'0
61,55,€5K,75,53,187lbs,€450K,19,56,61,60,47,Right,5'11
57,45,€1K,73,57,143lbs,€220K,17,63,54,54,58,Right,5'6
70,37,€30K,70,61,198lbs,€400K,34,50,45,50,49,Right,6'3
63,58,€3K,63,55,143lbs,€350K,26,58,64,57,54,Right,5'5
66,67,€4K,67,63,187lbs,€750K,25,64,62,62,45,Right,6'0
62,58,€4K,65,61,174lbs,€375K,24,66,56,72,44,Right,6'1
67,54,€8K,67,55,148lbs,€750K,25,69,77,52,67,Right,5'9
62,34,€1K,66,51,146lbs,€325K,24,59,49,90,45,Right,5'9
63,33,€7K,68,60,168lbs,€375K,20,50,52,63,50,Right,6'0
63,70,€3K,72,57,183lbs,€475K,19,48,51,58,41,Right,6'3
72,22,€10K,75,68,181lbs,€2.2M,26,63,39,72,43,Right,6'2
60,52,€1K,71,53,159lbs,€275K,18,67,63,45,59,Right,5'10
67,64,€6K,72,73,163lbs,€950K,21,65,68,83,52,Right,5'7
65,29,€2K,69,60,190lbs,€575K,24,57,60,73,42,Right,6'3
64,58,€2K,64,58,176lbs,€425K,28,64,69,65,57,Right,5'11
64,34,€1K,68,61,159lbs,€475K,24,59,53,70,52,Right,5'9
62,44,€4K,62,45,152lbs,€300K,26,62,68,73,55,Right,5'11
63,60,€3K,64,73,179lbs,€425K,24,63,73,66,72,Right,5'11
65,65,€5K,75,59,141lbs,€875K,21,63,63,64,51,Right,5'8
66,62,€9K,66,64,183lbs,€600K,29,63,57,65,67,Right,6'4
63,34,€2K,69,52,163lbs,€400K,23,60,59,79,51,Right,6'1
74,29,€20K,74,71,185lbs,€575K,35,64,46,34,55,Right,6'3
61,29,€2K,75,53,181lbs,€425K,19,60,63,88,53,Left,5'10
61,58,€3K,61,62,187lbs,€120K,34,60,53,68,54,Right,5'9
58,31,€2K,63,46,163lbs,€180K,24,58,56,72,58,Right,6'0
62,70,€4K,64,71,163lbs,€350K,24,65,63,69,41,Right,5'11
67,56,€10K,80,61,170lbs,€1.2M,18,71,76,54,57,Left,6'2
59,44,€2K,70,51,157lbs,€275K,21,63,57,63,61,Right,5'9
66,24,€3K,74,53,172lbs,€800K,21,53,34,62,46,Right,6'1
64,44,€2K,64,56,183lbs,€130K,34,60,44,76,43,Right,6'2
63,56,€1K,71,53,152lbs,€500K,21,59,61,58,54,Right,5'9
60,55,€2K,65,58,150lbs,€250K,23,61,63,41,65,Left,5'11
65,34,€4K,66,54,165lbs,€475K,27,64,58,67,53,Left,6'2
58,44,€2K,67,59,143lbs,€190K,19,57,60,45,53,Right,5'8
68,23,€6K,68,56,179lbs,€700K,27,63,54,68,40,Right,6'0
56,42,€5K,56,50,165lbs,€80K,28,60,55,65,50,Left,5'10
68,66,€7K,77,60,168lbs,€1.2M,19,66,67,69,53,Right,6'0
69,19,€9K,69,63,154lbs,€450K,33,51,47,75,50,Right,6'1
62,62,€2K,62,52,203lbs,€150K,34,60,55,60,53,Right,6'2
68,72,€2K,68,61,183lbs,€875K,28,65,61,57,58,Right,6'0
58,46,€1K,65,52,134lbs,€190K,20,62,64,67,54,Right,5'8
63,60,€5K,63,63,176lbs,€300K,31,62,59,70,68,Left,6'1
57,35,€2K,72,60,152lbs,€230K,18,56,51,60,45,Right,5'8
60,58,€500,63,57,154lbs,€240K,24,55,66,58,36,Right,5'7
65,54,€500,66,55,168lbs,€500K,26,67,66,60,24,Right,5'10
63,26,€1K,76,58,170lbs,€500K,18,60,58,71,53,Right,6'1
68,39,€6K,68,62,176lbs,€375K,33,51,42,56,42,Right,6'1
65,25,€10K,67,59,170lbs,€525K,26,57,27,67,35,Left,5'11
66,70,€2K,66,57,159lbs,€250K,35,65,66,50,55,Right,5'7
60,57,€1K,63,57,154lbs,€240K,24,57,59,71,59,Right,5'11
75,37,€40K,80,72,194lbs,€4.7M,24,62,58,70,45,Right,6'4
66,67,€3K,72,65,163lbs,€875K,22,65,64,58,55,Right,5'10
66,34,€1K,68,57,161lbs,€650K,24,52,38,64,43,Right,5'10
63,30,€1K,73,52,170lbs,€425K,19,65,61,64,48,Right,6'0
69,69,€7K,78,65,207lbs,€1.6M,20,63,64,34,64,Right,6'5
65,69,€9K,65,52,134lbs,€525K,29,65,63,71,52,Right,5'11
63,57,€5K,69,66,141lbs,€475K,23,62,64,39,67,Right,5'6
63,24,€1K,63,46,163lbs,€240K,30,61,61,74,40,Right,5'9
57,46,€1K,60,50,181lbs,€130K,23,55,54,75,51,Left,5'10
66,22,€4K,85,62,157lbs,€1.1M,17,60,46,69,53,Right,6'3
60,55,€3K,70,54,168lbs,€275K,19,71,66,47,52,Right,6'1
67,34,€4K,67,72,212lbs,€220K,34,43,37,67,63,Right,6'3
71,24,€6K,72,62,176lbs,€1.6M,26,50,49,65,31,Right,5'11
61,41,€3K,62,51,183lbs,€220K,25,56,61,68,50,Right,6'2
61,34,€2K,80,53,170lbs,€400K,18,55,47,64,49,Right,6'0
65,62,€5K,65,68,161lbs,€500K,30,67,67,62,56,Right,5'7
61,62,€4K,61,54,159lbs,€230K,28,66,68,58,54,Right,5'10
64,66,€4K,69,60,165lbs,€600K,24,59,54,64,52,Right,6'0
71,73,€15K,71,71,185lbs,€1.7M,27,68,63,71,54,Right,6'2
61,36,€2K,67,52,163lbs,€275K,23,53,46,81,43,Right,5'6
60,33,€3K,64,74,170lbs,€210K,24,50,44,70,48,Right,6'1
70,23,€4K,83,69,163lbs,€2M,18,65,45,67,34,Left,6'1
60,51,€3K,60,61,154lbs,€200K,26,61,58,70,48,Right,5'10
61,60,€4K,67,58,165lbs,€325K,22,62,58,53,44,Right,6'2
64,32,€2K,71,50,174lbs,€525K,22,55,55,69,34,Right,5'11
64,54,€10K,64,56,165lbs,€425K,28,61,61,52,74,Right,5'11
63,60,€4K,63,55,174lbs,€325K,27,62,66,63,56,Right,5'11
65,68,€0,72,70,128lbs,€0,20,69,67,73,43,Left,5'10
63,32,€1K,69,54,163lbs,€400K,23,61,58,77,31,Right,5'9
64,62,€9K,71,58,170lbs,€625K,22,60,63,68,48,Right,6'2
60,35,€3K,60,47,137lbs,€140K,29,53,52,74,46,Left,5'8
56,39,€2K,66,51,150lbs,€160K,20,56,54,77,55,Right,5'10
62,23,€3K,67,49,165lbs,€325K,22,52,48,67,43,Right,6'0
60,34,€2K,70,59,172lbs,€240K,17,64,66,68,63,Right,5'9
62,59,€2K,65,57,174lbs,€375K,23,61,62,37,55,Right,6'1
